id,name,unit,dataset_id
1991,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SEXO - MALE",Percentage,282
1992,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SEXO - BOTHSEX",Percentage,282
1993,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - DISHEA - FEMALE",Percentage,282
1994,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - DISHEA - MALE",Percentage,282
1995,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - DISHEA - BOTHSEX",Percentage,282
1996,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - AGE - FEMALE",Percentage,282
1997,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - AGE - MALE",Percentage,282
1998,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - AGE - BOTHSEX",Percentage,282
1999,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SOCIOECON - FEMALE",Percentage,282
2000,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SOCIOECON - MALE",Percentage,282
2001,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SOCIOECON - BOTHSEX",Percentage,282
2002,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MIG - FEMALE",Percentage,282
2003,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MIG - MALE",Percentage,282
2004,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MIG - BOTHSEX",Percentage,282
2005,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - GEO - FEMALE",Percentage,282
2006,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - GEO - MALE",Percentage,282
2007,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - GEO - BOTHSEX",Percentage,282
2008,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SEXOGENID - FEMALE",Percentage,282
2009,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SEXOGENID - MALE",Percentage,282
2010,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - SEXOGENID - BOTHSEX",Percentage,282
2011,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - POLVIEW - FEMALE",Percentage,282
2012,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - POLVIEW - MALE",Percentage,282
2013,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - POLVIEW - BOTHSEX",Percentage,282
2014,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - EDU - FEMALE",Percentage,282
2015,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - EDU - MALE",Percentage,282
2016,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - EDU - BOTHSEX",Percentage,282
2017,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MARFAM - FEMALE",Percentage,282
2018,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MARFAM - MALE",Percentage,282
2019,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MARFAM - BOTHSEX",Percentage,282
2020,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MAR - FEMALE",Percentage,282
2021,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MAR - MALE",Percentage,282
2022,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - MAR - BOTHSEX",Percentage,282
2023,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - ETHCOLLANNAL - FEMALE",Percentage,282
2024,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - ETHCOLLANNAL - MALE",Percentage,282
2025,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - ETHCOLLANNAL - BOTHSEX",Percentage,282
2026,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - FAM - FEMALE",Percentage,282
2027,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - FAM - MALE",Percentage,282
2028,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - FAM - BOTHSEX",Percentage,282
2029,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - RES - FEMALE",Percentage,282
2030,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - RES - MALE",Percentage,282
2031,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - RES - BOTHSEX",Percentage,282
2032,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - GENID - FEMALE",Percentage,282
2033,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - GENID - MALE",Percentage,282
2034,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - GENID - BOTHSEX",Percentage,282
2035,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - LANDIA - FEMALE",Percentage,282
2036,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - LANDIA - MALE",Percentage,282
2037,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - LANDIA - BOTHSEX",Percentage,282
2038,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - WEALTH - FEMALE",Percentage,282
2039,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - WEALTH - MALE",Percentage,282
2040,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - WEALTH - BOTHSEX",Percentage,282
2041,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - ETH - FEMALE",Percentage,282
2042,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - ETH - MALE",Percentage,282
2043,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - ETH - BOTHSEX",Percentage,282
2044,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - RACE - FEMALE",Percentage,282
2045,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - RACE - MALE",Percentage,282
2046,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - RACE - BOTHSEX",Percentage,282
2047,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - WEDLOCK - FEMALE",Percentage,282
2048,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - WEDLOCK - MALE",Percentage,282
2049,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - WEDLOCK - BOTHSEX",Percentage,282
2050,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - PREGY - FEMALE",Percentage,282
2051,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - PREGY - MALE",Percentage,282
2052,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - PWD - PREGY - BOTHSEX",Percentage,282
2053,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - OTHER - FEMALE",Percentage,282
2054,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - OTHER - MALE",Percentage,282
2055,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - OTHER - BOTHSEX",Percentage,282
2056,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ALL - FEMALE",Percentage,282
2057,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ALL - MALE",Percentage,282
2058,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ALL - BOTHSEX",Percentage,282
2059,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEX - FEMALE",Percentage,282
2060,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEX - MALE",Percentage,282
2061,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEX - BOTHSEX",Percentage,282
2062,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETHCOLLAN - FEMALE",Percentage,282
2063,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETHCOLLAN - MALE",Percentage,282
2064,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETHCOLLAN - BOTHSEX",Percentage,282
2065,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RELIGION - FEMALE",Percentage,282
2066,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RELIGION - MALE",Percentage,282
2067,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RELIGION - BOTHSEX",Percentage,282
2068,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEXO - FEMALE",Percentage,282
2069,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEXO - MALE",Percentage,282
2070,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEXO - BOTHSEX",Percentage,282
2071,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - DISHEA - FEMALE",Percentage,282
2072,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - DISHEA - MALE",Percentage,282
2073,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - DISHEA - BOTHSEX",Percentage,282
2074,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - AGE - FEMALE",Percentage,282
2075,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - AGE - MALE",Percentage,282
2076,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - AGE - BOTHSEX",Percentage,282
2077,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SOCIOECON - FEMALE",Percentage,282
2078,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SOCIOECON - MALE",Percentage,282
2079,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SOCIOECON - BOTHSEX",Percentage,282
2080,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MIG - FEMALE",Percentage,282
2081,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MIG - MALE",Percentage,282
2082,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MIG - BOTHSEX",Percentage,282
2083,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - GEO - FEMALE",Percentage,282
2084,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - GEO - MALE",Percentage,282
2085,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - GEO - BOTHSEX",Percentage,282
2086,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEXOGENID - FEMALE",Percentage,282
2087,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEXOGENID - MALE",Percentage,282
2088,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - SEXOGENID - BOTHSEX",Percentage,282
2089,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - POLVIEW - FEMALE",Percentage,282
2090,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - POLVIEW - MALE",Percentage,282
2091,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - POLVIEW - BOTHSEX",Percentage,282
2092,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - EDU - FEMALE",Percentage,282
2093,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - EDU - MALE",Percentage,282
2094,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - EDU - BOTHSEX",Percentage,282
2095,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MARFAM - FEMALE",Percentage,282
2096,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MARFAM - MALE",Percentage,282
2097,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MARFAM - BOTHSEX",Percentage,282
2098,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MAR - FEMALE",Percentage,282
2099,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MAR - MALE",Percentage,282
2100,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - MAR - BOTHSEX",Percentage,282
2101,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETHCOLLANNAL - FEMALE",Percentage,282
2102,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETHCOLLANNAL - MALE",Percentage,282
2103,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETHCOLLANNAL - BOTHSEX",Percentage,282
2104,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - FAM - FEMALE",Percentage,282
2105,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - FAM - MALE",Percentage,282
2106,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - FAM - BOTHSEX",Percentage,282
2107,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RES - FEMALE",Percentage,282
2108,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RES - MALE",Percentage,282
2109,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RES - BOTHSEX",Percentage,282
2110,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - GENID - FEMALE",Percentage,282
2111,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - GENID - MALE",Percentage,282
2112,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - GENID - BOTHSEX",Percentage,282
2113,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - LANDIA - FEMALE",Percentage,282
2114,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - LANDIA - MALE",Percentage,282
2115,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - LANDIA - BOTHSEX",Percentage,282
2116,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - WEALTH - FEMALE",Percentage,282
2117,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - WEALTH - MALE",Percentage,282
2118,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - WEALTH - BOTHSEX",Percentage,282
2119,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETH - FEMALE",Percentage,282
2120,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETH - MALE",Percentage,282
2121,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - ETH - BOTHSEX",Percentage,282
2122,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RACE - FEMALE",Percentage,282
2123,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RACE - MALE",Percentage,282
2124,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - RACE - BOTHSEX",Percentage,282
2125,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - WEDLOCK - FEMALE",Percentage,282
2126,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - WEDLOCK - MALE",Percentage,282
2127,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - WEDLOCK - BOTHSEX",Percentage,282
2128,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - PREGY - FEMALE",Percentage,282
2129,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - PREGY - MALE",Percentage,282
2130,"16.b.1 - Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%) - VC_VOV_GDSD - _T - PREGY - BOTHSEX",Percentage,282
2131,17.1.1 - Total government revenue (budgetary central government) as a proportion of GDP (%) - GR_G14_GDP,Percentage,283
2132,"17.1.1 - Total government revenue, in local currency - GR_G14_XDC",Local currency (millions),284
2133,17.1.2 - Proportion of domestic budget funded by domestic taxes (% of GDP) - GC_GOB_TAXD,Percentage,285
2134,"17.10.1 - Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%) - TM_TAX_WMFN - AGR",Percentage,286
2135,"17.10.1 - Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%) - TM_TAX_WMFN - ALP",Percentage,286
2136,"17.10.1 - Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%) - TM_TAX_WMFN - ARM",Percentage,286
2137,"17.10.1 - Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%) - TM_TAX_WMFN - CLO",Percentage,286
2138,"17.10.1 - Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%) - TM_TAX_WMFN - IND",Percentage,286
2139,"17.10.1 - Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%) - TM_TAX_WMFN - OIL",Percentage,286
2140,"17.10.1 - Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%) - TM_TAX_WMFN - TEX",Percentage,286
2141,"17.10.1 - Worldwide weighted tariff-average, preferential status, by type of product (%) - TM_TAX_WMPS - CLO",Percentage,287
2142,"17.10.1 - Worldwide weighted tariff-average, preferential status, by type of product (%) - TM_TAX_WMPS - AGR",Percentage,287
2143,"17.10.1 - Worldwide weighted tariff-average, preferential status, by type of product (%) - TM_TAX_WMPS - ALP",Percentage,287
2144,"17.10.1 - Worldwide weighted tariff-average, preferential status, by type of product (%) - TM_TAX_WMPS - ARM",Percentage,287
2145,"17.10.1 - Worldwide weighted tariff-average, preferential status, by type of product (%) - TM_TAX_WMPS - TEX",Percentage,287
2146,"17.10.1 - Worldwide weighted tariff-average, preferential status, by type of product (%) - TM_TAX_WMPS - OIL",Percentage,287
2147,"17.10.1 - Worldwide weighted tariff-average, preferential status, by type of product (%) - TM_TAX_WMPS - IND",Percentage,287
2148,17.11.1 - Developing countries’ and least developed countries’ share of global merchandise exports (%) - TX_EXP_GBMRCH,Percentage,288
2149,17.11.1 - Developing countries’ and least developed countries’ share of global services exports (%) - TX_EXP_GBSVR,Percentage,289
2150,17.11.1 - Developing countries’ and least developed countries’ share of global merchandise imports (%) - TX_IMP_GBMRCH,Percentage,290
2151,17.11.1 - Developing countries’ and least developed countries’ share of global services imports (%) - TX_IMP_GBSVR,Percentage,291
2152,"17.12.1 - Average tariff applied by developed countries, most-favored nation status, by type of product (%) - TM_TAX_DMFN - TEX",Percentage,292
2153,"17.12.1 - Average tariff applied by developed countries, most-favored nation status, by type of product (%) - TM_TAX_DMFN - IND",Percentage,292
2154,"17.12.1 - Average tariff applied by developed countries, most-favored nation status, by type of product (%) - TM_TAX_DMFN - AGR",Percentage,292
2155,"17.12.1 - Average tariff applied by developed countries, most-favored nation status, by type of product (%) - TM_TAX_DMFN - ALP",Percentage,292
2156,"17.12.1 - Average tariff applied by developed countries, most-favored nation status, by type of product (%) - TM_TAX_DMFN - ARM",Percentage,292
2157,"17.12.1 - Average tariff applied by developed countries, most-favored nation status, by type of product (%) - TM_TAX_DMFN - CLO",Percentage,292
2158,"17.12.1 - Average tariff applied by developed countries, most-favored nation status, by type of product (%) - TM_TAX_DMFN - OIL",Percentage,292
2159,"17.12.1 - Average tariff applied by developed countries, preferential status, by type of product (%) - TM_TAX_DPRF - AGR",Percentage,293
2160,"17.12.1 - Average tariff applied by developed countries, preferential status, by type of product (%) - TM_TAX_DPRF - ALP",Percentage,293
2161,"17.12.1 - Average tariff applied by developed countries, preferential status, by type of product (%) - TM_TAX_DPRF - ARM",Percentage,293
2162,"17.12.1 - Average tariff applied by developed countries, preferential status, by type of product (%) - TM_TAX_DPRF - CLO",Percentage,293
2163,"17.12.1 - Average tariff applied by developed countries, preferential status, by type of product (%) - TM_TAX_DPRF - TEX",Percentage,293
2164,"17.12.1 - Average tariff applied by developed countries, preferential status, by type of product (%) - TM_TAX_DPRF - IND",Percentage,293
2165,"17.12.1 - Average tariff applied by developed countries, preferential status, by type of product (%) - TM_TAX_DPRF - OIL",Percentage,293
2166,17.14.1 - Mechanisms in place to enhance policy coherence for sustainable development (%) - SG_CPA_SDEVP,Percentage,294
2167,17.15.1 - Extent of use of country-owned results frameworks and planning tools by providers of development cooperation - data by provider (%)  - SG_PLN_PRPOLRES,Percentage,295
2168,17.15.1 - Proportion of project objectives of new development interventions drawn from country-led result frameworks - data by provider (%) - SG_PLN_PRVNDI,Percentage,296
2169,17.15.1 - Proportion of results indicators drawn from country-led results frameworks - data by provider (%) - SG_PLN_PRVRICTRY,Percentage,297
2170,17.15.1 - Proportion of results indicators which will be monitored using government sources and monitoring systems - data by provider (%) - SG_PLN_PRVRIMON,Percentage,298
